0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
,0.141,https://api.spotify.com/v1/audio-analysis/2NsQgzcCEy9hZbHaBG4Xfy,0.652,227067.0,0.829,2NsQgzcCEy9hZbHaBG4Xfy,0.0,5.0,0.0971,-4.982,0.0,0.0499,130.915,4.0,https://api.spotify.com/v1/tracks/2NsQgzcCEy9hZbHaBG4Xfy,audio_features,spotify:track:2NsQgzcCEy9hZbHaBG4Xfy,0.438
,0.122,https://api.spotify.com/v1/audio-analysis/2Wb9ejnmy27DUTUe9YF5Ew,0.739,260427.0,0.576,2Wb9ejnmy27DUTUe9YF5Ew,0.00206,1.0,0.0482,-12.024,1.0,0.0472,108.81,4.0,https://api.spotify.com/v1/tracks/2Wb9ejnmy27DUTUe9YF5Ew,audio_features,spotify:track:2Wb9ejnmy27DUTUe9YF5Ew,0.78
,0.225,https://api.spotify.com/v1/audio-analysis/1zwB5h9WqvAlOTOUapSNSe,0.55,219618.0,0.751,1zwB5h9WqvAlOTOUapSNSe,0.345,11.0,0.133,-7.818,0.0,0.0754,144.296,4.0,https://api.spotify.com/v1/tracks/1zwB5h9WqvAlOTOUapSNSe,audio_features,spotify:track:1zwB5h9WqvAlOTOUapSNSe,0.347
,0.033,https://api.spotify.com/v1/audio-analysis/6g4jkJItHpKs8Ljwt0EEMx,0.607,331507.0,0.811,6g4jkJItHpKs8Ljwt0EEMx,0.354,0.0,0.376,-6.618,1.0,0.0443,118.987,4.0,https://api.spotify.com/v1/tracks/6g4jkJItHpKs8Ljwt0EEMx,audio_features,spotify:track:6g4jkJItHpKs8Ljwt0EEMx,0.339
,0.63,https://api.spotify.com/v1/audio-analysis/40WXqoyOLAAugGmJWZU1FY,0.711,234973.0,0.468,40WXqoyOLAAugGmJWZU1FY,0.00427,4.0,0.087,-4.797,0.0,0.0515,127.458,4.0,https://api.spotify.com/v1/tracks/40WXqoyOLAAugGmJWZU1FY,audio_features,spotify:track:40WXqoyOLAAugGmJWZU1FY,0.533
,8.44e-05,https://api.spotify.com/v1/audio-analysis/7uFZNMEZzAGOwQ6EZID1K4,0.403,181373.0,0.883,7uFZNMEZzAGOwQ6EZID1K4,0.65,2.0,0.126,-6.054,1.0,0.0745,141.945,4.0,https://api.spotify.com/v1/tracks/7uFZNMEZzAGOwQ6EZID1K4,audio_features,spotify:track:7uFZNMEZzAGOwQ6EZID1K4,0.078
,0.984,https://api.spotify.com/v1/audio-analysis/5OojmQ36TXkfL2JfoFJcaq,0.632,254053.0,0.225,5OojmQ36TXkfL2JfoFJcaq,0.74,4.0,0.112,-13.423,1.0,0.0296,144.641,4.0,https://api.spotify.com/v1/tracks/5OojmQ36TXkfL2JfoFJcaq,audio_features,spotify:track:5OojmQ36TXkfL2JfoFJcaq,0.683
,0.00156,https://api.spotify.com/v1/audio-analysis/0kYUrLVQOfx21xuXu7OGrT,0.557,301573.0,0.728,0kYUrLVQOfx21xuXu7OGrT,5.13e-06,6.0,0.118,-6.181,1.0,0.0405,118.241,4.0,https://api.spotify.com/v1/tracks/0kYUrLVQOfx21xuXu7OGrT,audio_features,spotify:track:0kYUrLVQOfx21xuXu7OGrT,0.216
,0.972,https://api.spotify.com/v1/audio-analysis/25RYJGPnetSkV8le7TeJnR,0.492,184987.0,0.231,25RYJGPnetSkV8le7TeJnR,6.16e-06,9.0,0.229,-13.476,1.0,0.0368,93.232,3.0,https://api.spotify.com/v1/tracks/25RYJGPnetSkV8le7TeJnR,audio_features,spotify:track:25RYJGPnetSkV8le7TeJnR,0.61
,0.891,https://api.spotify.com/v1/audio-analysis/7hneDPwMWHSDxFZTaiGbaT,0.378,249320.0,0.254,7hneDPwMWHSDxFZTaiGbaT,0.00489,7.0,0.109,-12.694,1.0,0.0399,123.885,4.0,https://api.spotify.com/v1/tracks/7hneDPwMWHSDxFZTaiGbaT,audio_features,spotify:track:7hneDPwMWHSDxFZTaiGbaT,0.19
,0.0722,https://api.spotify.com/v1/audio-analysis/2ck8lFrYAch2GPtdhpTHe3,0.587,130893.0,0.431,2ck8lFrYAch2GPtdhpTHe3,0.0,2.0,0.561,-9.495,1.0,0.0686,95.937,4.0,https://api.spotify.com/v1/tracks/2ck8lFrYAch2GPtdhpTHe3,audio_features,spotify:track:2ck8lFrYAch2GPtdhpTHe3,0.778
,0.936,https://api.spotify.com/v1/audio-analysis/6ZMu3XuSt70jbJa7OfHN7X,0.126,130200.0,0.277,6ZMu3XuSt70jbJa7OfHN7X,0.00212,1.0,0.345,-12.954,0.0,0.0304,88.611,4.0,https://api.spotify.com/v1/tracks/6ZMu3XuSt70jbJa7OfHN7X,audio_features,spotify:track:6ZMu3XuSt70jbJa7OfHN7X,0.0688
,0.00855,https://api.spotify.com/v1/audio-analysis/7BYRb9EJ90vcBmTHMvmQvm,0.613,226640.0,0.821,7BYRb9EJ90vcBmTHMvmQvm,0.783,0.0,0.0869,-8.534,1.0,0.0344,101.99,4.0,https://api.spotify.com/v1/tracks/7BYRb9EJ90vcBmTHMvmQvm,audio_features,spotify:track:7BYRb9EJ90vcBmTHMvmQvm,0.46
,0.232,https://api.spotify.com/v1/audio-analysis/3oGGipilQmZTol8qFTR6u1,0.372,220045.0,0.532,3oGGipilQmZTol8qFTR6u1,0.0,7.0,0.0951,-7.968,1.0,0.0314,102.627,4.0,https://api.spotify.com/v1/tracks/3oGGipilQmZTol8qFTR6u1,audio_features,spotify:track:3oGGipilQmZTol8qFTR6u1,0.727
,0.345,https://api.spotify.com/v1/audio-analysis/2Z8cY4QpZTFUZxCQCpvNe1,0.4,231213.0,0.463,2Z8cY4QpZTFUZxCQCpvNe1,4.59e-05,7.0,0.286,-8.455,1.0,0.0288,103.103,4.0,https://api.spotify.com/v1/tracks/2Z8cY4QpZTFUZxCQCpvNe1,audio_features,spotify:track:2Z8cY4QpZTFUZxCQCpvNe1,0.627
,0.343,https://api.spotify.com/v1/audio-analysis/6tzFM08UuwxhuftjfUqaQA,0.389,228653.0,0.436,6tzFM08UuwxhuftjfUqaQA,3.2e-05,7.0,0.258,-9.7,1.0,0.0295,100.371,4.0,https://api.spotify.com/v1/tracks/6tzFM08UuwxhuftjfUqaQA,audio_features,spotify:track:6tzFM08UuwxhuftjfUqaQA,0.692
,0.346,https://api.spotify.com/v1/audio-analysis/68BTFws92cRztMS1oQ7Ewj,0.4,230387.0,0.48,68BTFws92cRztMS1oQ7Ewj,3.1e-05,7.0,0.155,-7.768,1.0,0.0295,103.436,4.0,https://api.spotify.com/v1/tracks/68BTFws92cRztMS1oQ7Ewj,audio_features,spotify:track:68BTFws92cRztMS1oQ7Ewj,0.653
,0.437,https://api.spotify.com/v1/audio-analysis/6KqiVlOLfDzJViJVAPym1p,0.397,227760.0,0.625,6KqiVlOLfDzJViJVAPym1p,5.47e-06,7.0,0.263,-5.829,1.0,0.0347,104.54,4.0,https://api.spotify.com/v1/tracks/6KqiVlOLfDzJViJVAPym1p,audio_features,spotify:track:6KqiVlOLfDzJViJVAPym1p,0.676
,0.0381,https://api.spotify.com/v1/audio-analysis/6Ul9vDvJrFNlCQpFvXSLr9,0.719,154067.0,0.638,6Ul9vDvJrFNlCQpFvXSLr9,7.5e-05,11.0,0.155,-6.311,1.0,0.0274,112.034,4.0,https://api.spotify.com/v1/tracks/6Ul9vDvJrFNlCQpFvXSLr9,audio_features,spotify:track:6Ul9vDvJrFNlCQpFvXSLr9,0.589
,0.962,https://api.spotify.com/v1/audio-analysis/7jgVqaSm3zrJlFrhVYiZj9,0.697,214627.0,0.103,7jgVqaSm3zrJlFrhVYiZj9,0.561,0.0,0.0806,-14.972,1.0,0.0967,129.535,4.0,https://api.spotify.com/v1/tracks/7jgVqaSm3zrJlFrhVYiZj9,audio_features,spotify:track:7jgVqaSm3zrJlFrhVYiZj9,0.464
,0.00782,https://api.spotify.com/v1/audio-analysis/4pXyK9GW7fuT645U0DLYYF,0.511,188314.0,0.855,4pXyK9GW7fuT645U0DLYYF,0.89,7.0,0.0694,-5.752,1.0,0.0307,142.985,4.0,https://api.spotify.com/v1/tracks/4pXyK9GW7fuT645U0DLYYF,audio_features,spotify:track:4pXyK9GW7fuT645U0DLYYF,0.962
,0.00778,https://api.spotify.com/v1/audio-analysis/4UmJMAY5TqXPAnsDW1Mci7,0.515,188640.0,0.863,4UmJMAY5TqXPAnsDW1Mci7,0.896,7.0,0.0616,-5.756,1.0,0.0308,143.017,4.0,https://api.spotify.com/v1/tracks/4UmJMAY5TqXPAnsDW1Mci7,audio_features,spotify:track:4UmJMAY5TqXPAnsDW1Mci7,0.961
,0.642,https://api.spotify.com/v1/audio-analysis/13Q8MH3xSfIyXSVIQpIl8H,0.808,96293.0,0.839,13Q8MH3xSfIyXSVIQpIl8H,0.0805,7.0,0.0818,-8.966,1.0,0.108,99.986,4.0,https://api.spotify.com/v1/tracks/13Q8MH3xSfIyXSVIQpIl8H,audio_features,spotify:track:13Q8MH3xSfIyXSVIQpIl8H,0.856
,0.619,https://api.spotify.com/v1/audio-analysis/6gyUiLI8CLSy9UIAiHcJ2j,0.64,125547.0,0.291,6gyUiLI8CLSy9UIAiHcJ2j,0.304,0.0,0.114,-12.42,1.0,0.0419,123.456,4.0,https://api.spotify.com/v1/tracks/6gyUiLI8CLSy9UIAiHcJ2j,audio_features,spotify:track:6gyUiLI8CLSy9UIAiHcJ2j,0.538
,0.0142,https://api.spotify.com/v1/audio-analysis/2Zy9cf5v1tWFDmXTbahAU8,0.31,287613.0,0.844,2Zy9cf5v1tWFDmXTbahAU8,0.224,0.0,0.0914,-3.582,1.0,0.0497,129.111,4.0,https://api.spotify.com/v1/tracks/2Zy9cf5v1tWFDmXTbahAU8,audio_features,spotify:track:2Zy9cf5v1tWFDmXTbahAU8,0.206
,0.784,https://api.spotify.com/v1/audio-analysis/17Jg504RgNPNgdpRkJh9Co,0.693,249170.0,0.62,17Jg504RgNPNgdpRkJh9Co,0.844,9.0,0.112,-6.509,1.0,0.0424,106.346,4.0,https://api.spotify.com/v1/tracks/17Jg504RgNPNgdpRkJh9Co,audio_features,spotify:track:17Jg504RgNPNgdpRkJh9Co,0.571
,0.000886,https://api.spotify.com/v1/audio-analysis/7lWrbqRzkjLIv9SGHUDDnL,0.693,221947.0,0.947,7lWrbqRzkjLIv9SGHUDDnL,1.67e-05,5.0,0.256,-5.22,0.0,0.0437,119.983,4.0,https://api.spotify.com/v1/tracks/7lWrbqRzkjLIv9SGHUDDnL,audio_features,spotify:track:7lWrbqRzkjLIv9SGHUDDnL,0.917
,0.553,https://api.spotify.com/v1/audio-analysis/5pxUPHdS1ItmLjU25AbYLg,0.43,270178.0,0.405,5pxUPHdS1ItmLjU25AbYLg,1.67e-05,10.0,0.0883,-10.604,0.0,0.025,92.387,4.0,https://api.spotify.com/v1/tracks/5pxUPHdS1ItmLjU25AbYLg,audio_features,spotify:track:5pxUPHdS1ItmLjU25AbYLg,0.225
,0.346,https://api.spotify.com/v1/audio-analysis/7EIYJ6ina8Zg2jmYKbje6L,0.474,209587.0,0.845,7EIYJ6ina8Zg2jmYKbje6L,0.00684,5.0,0.222,-7.039,1.0,0.0566,108.539,4.0,https://api.spotify.com/v1/tracks/7EIYJ6ina8Zg2jmYKbje6L,audio_features,spotify:track:7EIYJ6ina8Zg2jmYKbje6L,0.847
,0.406,https://api.spotify.com/v1/audio-analysis/2j2A7RwqpXtff83skQLzJg,0.628,154000.0,0.392,2j2A7RwqpXtff83skQLzJg,0.000275,5.0,0.112,-11.613,1.0,0.026,110.253,3.0,https://api.spotify.com/v1/tracks/2j2A7RwqpXtff83skQLzJg,audio_features,spotify:track:2j2A7RwqpXtff83skQLzJg,0.386
,0.243,https://api.spotify.com/v1/audio-analysis/4p9RKOnHojKDseLNZi6A93,0.323,218493.0,0.628,4p9RKOnHojKDseLNZi6A93,0.39,1.0,0.165,-11.727,0.0,0.101,124.587,4.0,https://api.spotify.com/v1/tracks/4p9RKOnHojKDseLNZi6A93,audio_features,spotify:track:4p9RKOnHojKDseLNZi6A93,0.205
,0.0429,https://api.spotify.com/v1/audio-analysis/6hUoWKThrEV9PtoPIio5TJ,0.652,230773.0,0.573,6hUoWKThrEV9PtoPIio5TJ,0.479,8.0,0.149,-8.338,0.0,0.0513,78.011,4.0,https://api.spotify.com/v1/tracks/6hUoWKThrEV9PtoPIio5TJ,audio_features,spotify:track:6hUoWKThrEV9PtoPIio5TJ,0.837
,0.535,https://api.spotify.com/v1/audio-analysis/67a946zFlPNDkdhi0YK7hG,0.435,230747.0,0.703,67a946zFlPNDkdhi0YK7hG,0.000835,3.0,0.14,-7.25,0.0,0.0754,127.402,4.0,https://api.spotify.com/v1/tracks/67a946zFlPNDkdhi0YK7hG,audio_features,spotify:track:67a946zFlPNDkdhi0YK7hG,0.574
,0.0172,https://api.spotify.com/v1/audio-analysis/51UseDByqDUbRDQeRWqmhm,0.586,207080.0,0.841,51UseDByqDUbRDQeRWqmhm,1.36e-05,1.0,0.203,-4.598,1.0,0.0341,145.986,4.0,https://api.spotify.com/v1/tracks/51UseDByqDUbRDQeRWqmhm,audio_features,spotify:track:51UseDByqDUbRDQeRWqmhm,0.446
,0.171,https://api.spotify.com/v1/audio-analysis/41on8RwRh22IHcChAN2gm8,0.727,284733.0,0.729,41on8RwRh22IHcChAN2gm8,0.0,0.0,0.07,-2.99,1.0,0.326,117.932,4.0,https://api.spotify.com/v1/tracks/41on8RwRh22IHcChAN2gm8,audio_features,spotify:track:41on8RwRh22IHcChAN2gm8,0.512
,0.154,https://api.spotify.com/v1/audio-analysis/7KBC17M7S7OOiuxpeKwBrM,0.666,168627.0,0.473,7KBC17M7S7OOiuxpeKwBrM,0.00317,5.0,0.109,-10.06,0.0,0.0454,75.002,4.0,https://api.spotify.com/v1/tracks/7KBC17M7S7OOiuxpeKwBrM,audio_features,spotify:track:7KBC17M7S7OOiuxpeKwBrM,0.409
,0.836,https://api.spotify.com/v1/audio-analysis/2uQ4px5SPONsgcUpulywIQ,0.269,319360.0,0.176,2uQ4px5SPONsgcUpulywIQ,0.0343,3.0,0.122,-10.463,1.0,0.0296,78.861,4.0,https://api.spotify.com/v1/tracks/2uQ4px5SPONsgcUpulywIQ,audio_features,spotify:track:2uQ4px5SPONsgcUpulywIQ,0.105
,0.275,https://api.spotify.com/v1/audio-analysis/74Z5zhIzC2X2UQPS4OLNNp,0.616,112053.0,0.633,74Z5zhIzC2X2UQPS4OLNNp,4.44e-05,6.0,0.173,-6.404,0.0,0.0275,118.849,4.0,https://api.spotify.com/v1/tracks/74Z5zhIzC2X2UQPS4OLNNp,audio_features,spotify:track:74Z5zhIzC2X2UQPS4OLNNp,0.857
,0.64,https://api.spotify.com/v1/audio-analysis/65vdMBskhx3akkG9vQlSH1,0.767,149693.0,0.331,65vdMBskhx3akkG9vQlSH1,0.0,1.0,0.0681,-10.777,0.0,0.0337,113.312,4.0,https://api.spotify.com/v1/tracks/65vdMBskhx3akkG9vQlSH1,audio_features,spotify:track:65vdMBskhx3akkG9vQlSH1,0.636
,0.03,https://api.spotify.com/v1/audio-analysis/4gBHbKEHw2QjmgYkS9ixKJ,0.327,133413.0,0.676,4gBHbKEHw2QjmgYkS9ixKJ,0.0164,2.0,0.0994,-9.007,1.0,0.0368,133.627,4.0,https://api.spotify.com/v1/tracks/4gBHbKEHw2QjmgYkS9ixKJ,audio_features,spotify:track:4gBHbKEHw2QjmgYkS9ixKJ,0.822
,0.0067,https://api.spotify.com/v1/audio-analysis/4KRgqwb4kvBuTz1utbYxfb,0.555,120493.0,0.65,4KRgqwb4kvBuTz1utbYxfb,0.0491,4.0,0.236,-6.936,1.0,0.0282,132.59,4.0,https://api.spotify.com/v1/tracks/4KRgqwb4kvBuTz1utbYxfb,audio_features,spotify:track:4KRgqwb4kvBuTz1utbYxfb,0.966
,0.233,https://api.spotify.com/v1/audio-analysis/3Jm6PDqIputlpeg75EtDic,0.504,194080.0,0.588,3Jm6PDqIputlpeg75EtDic,0.00466,1.0,0.148,-4.35,0.0,0.0253,84.126,4.0,https://api.spotify.com/v1/tracks/3Jm6PDqIputlpeg75EtDic,audio_features,spotify:track:3Jm6PDqIputlpeg75EtDic,0.712
,0.163,https://api.spotify.com/v1/audio-analysis/3wT3WDdQrsST19f1I08Z1N,0.311,218987.0,0.656,3wT3WDdQrsST19f1I08Z1N,7.05e-06,4.0,0.126,-6.752,1.0,0.0952,188.171,4.0,https://api.spotify.com/v1/tracks/3wT3WDdQrsST19f1I08Z1N,audio_features,spotify:track:3wT3WDdQrsST19f1I08Z1N,0.297
,0.198,https://api.spotify.com/v1/audio-analysis/7uY7jZs5srSx3xMmyCI48T,0.52,219213.0,0.643,7uY7jZs5srSx3xMmyCI48T,7e-05,4.0,0.12,-5.761,1.0,0.0432,94.078,4.0,https://api.spotify.com/v1/tracks/7uY7jZs5srSx3xMmyCI48T,audio_features,spotify:track:7uY7jZs5srSx3xMmyCI48T,0.389
,0.928,https://api.spotify.com/v1/audio-analysis/59o2b2BGgziNyPx9f3xnhA,0.594,210920.0,0.2,59o2b2BGgziNyPx9f3xnhA,0.0,6.0,0.673,-10.472,0.0,0.0622,92.821,4.0,https://api.spotify.com/v1/tracks/59o2b2BGgziNyPx9f3xnhA,audio_features,spotify:track:59o2b2BGgziNyPx9f3xnhA,0.415
,0.652,https://api.spotify.com/v1/audio-analysis/0wO3tPeULKGfrArC50Apea,0.669,201787.0,0.56,0wO3tPeULKGfrArC50Apea,0.000231,4.0,0.104,-8.229,1.0,0.0309,130.342,4.0,https://api.spotify.com/v1/tracks/0wO3tPeULKGfrArC50Apea,audio_features,spotify:track:0wO3tPeULKGfrArC50Apea,0.297
,0.858,https://api.spotify.com/v1/audio-analysis/4IQcYP8p7Ts33ajSPkWktw,0.445,52320.0,0.168,4IQcYP8p7Ts33ajSPkWktw,0.307,7.0,0.36,-14.857,1.0,0.0392,99.231,4.0,https://api.spotify.com/v1/tracks/4IQcYP8p7Ts33ajSPkWktw,audio_features,spotify:track:4IQcYP8p7Ts33ajSPkWktw,0.487
,0.953,https://api.spotify.com/v1/audio-analysis/27xdZ9J1uQPIOWR2yNe8Ey,0.599,243947.0,0.223,27xdZ9J1uQPIOWR2yNe8Ey,0.0014,0.0,0.183,-13.441,1.0,0.0313,123.959,4.0,https://api.spotify.com/v1/tracks/27xdZ9J1uQPIOWR2yNe8Ey,audio_features,spotify:track:27xdZ9J1uQPIOWR2yNe8Ey,0.402
,0.0126,https://api.spotify.com/v1/audio-analysis/6vSq5q5DCs1IvwKIq53hj2,0.774,263427.0,0.721,6vSq5q5DCs1IvwKIq53hj2,6.49e-06,6.0,0.0952,-6.662,0.0,0.0773,118.048,4.0,https://api.spotify.com/v1/tracks/6vSq5q5DCs1IvwKIq53hj2,audio_features,spotify:track:6vSq5q5DCs1IvwKIq53hj2,0.654
,0.0121,https://api.spotify.com/v1/audio-analysis/3HZPvDcGoiEm4GngYjELjw,0.778,263427.0,0.725,3HZPvDcGoiEm4GngYjELjw,1.74e-05,6.0,0.0934,-6.607,0.0,0.0842,118.012,4.0,https://api.spotify.com/v1/tracks/3HZPvDcGoiEm4GngYjELjw,audio_features,spotify:track:3HZPvDcGoiEm4GngYjELjw,0.674
,0.103,https://api.spotify.com/v1/audio-analysis/5Jj8wUicHq3X7nTXorseMr,0.879,298400.0,0.764,5Jj8wUicHq3X7nTXorseMr,0.467,1.0,0.644,-6.731,0.0,0.0599,116.417,4.0,https://api.spotify.com/v1/tracks/5Jj8wUicHq3X7nTXorseMr,audio_features,spotify:track:5Jj8wUicHq3X7nTXorseMr,0.949
,0.657,https://api.spotify.com/v1/audio-analysis/6g3kSbl4ASleukET1mjgfp,0.726,183710.0,0.578,6g3kSbl4ASleukET1mjgfp,0.000244,11.0,0.11,-5.988,1.0,0.0639,91.031,4.0,https://api.spotify.com/v1/tracks/6g3kSbl4ASleukET1mjgfp,audio_features,spotify:track:6g3kSbl4ASleukET1mjgfp,0.389
,0.000157,https://api.spotify.com/v1/audio-analysis/03K4RhOIVA6t2jhHOga4w8,0.777,304080.0,0.728,03K4RhOIVA6t2jhHOga4w8,0.818,11.0,0.0942,-6.9,1.0,0.0316,136.999,4.0,https://api.spotify.com/v1/tracks/03K4RhOIVA6t2jhHOga4w8,audio_features,spotify:track:03K4RhOIVA6t2jhHOga4w8,0.569
,0.635,https://api.spotify.com/v1/audio-analysis/2baEFuU0gQon0hgVRioI1o,0.608,177133.0,0.565,2baEFuU0gQon0hgVRioI1o,0.0,2.0,0.0601,-11.06,1.0,0.0336,109.286,4.0,https://api.spotify.com/v1/tracks/2baEFuU0gQon0hgVRioI1o,audio_features,spotify:track:2baEFuU0gQon0hgVRioI1o,0.835
,0.826,https://api.spotify.com/v1/audio-analysis/4m3jRZFptAhh3d0Qw4r9Vh,0.369,207773.0,0.401,4m3jRZFptAhh3d0Qw4r9Vh,0.948,9.0,0.11,-13.477,1.0,0.0382,176.662,4.0,https://api.spotify.com/v1/tracks/4m3jRZFptAhh3d0Qw4r9Vh,audio_features,spotify:track:4m3jRZFptAhh3d0Qw4r9Vh,0.474
,0.518,https://api.spotify.com/v1/audio-analysis/4YOc7XAKizsjb2I6Io5P8j,0.407,218802.0,0.257,4YOc7XAKizsjb2I6Io5P8j,0.241,5.0,0.968,-18.183,1.0,0.0302,84.514,4.0,https://api.spotify.com/v1/tracks/4YOc7XAKizsjb2I6Io5P8j,audio_features,spotify:track:4YOc7XAKizsjb2I6Io5P8j,0.213
,0.0972,https://api.spotify.com/v1/audio-analysis/6o9Dt1j9ywLoX8B9dqRM5D,0.562,190557.0,0.744,6o9Dt1j9ywLoX8B9dqRM5D,0.463,1.0,0.135,-7.501,0.0,0.039,94.468,4.0,https://api.spotify.com/v1/tracks/6o9Dt1j9ywLoX8B9dqRM5D,audio_features,spotify:track:6o9Dt1j9ywLoX8B9dqRM5D,0.561
,0.937,https://api.spotify.com/v1/audio-analysis/7K6xMPtAjTuLPNlJMLf5bS,0.617,192146.0,0.0457,7K6xMPtAjTuLPNlJMLf5bS,0.641,0.0,0.0991,-26.401,1.0,0.0344,99.48,4.0,https://api.spotify.com/v1/tracks/7K6xMPtAjTuLPNlJMLf5bS,audio_features,spotify:track:7K6xMPtAjTuLPNlJMLf5bS,0.0967
,0.0781,https://api.spotify.com/v1/audio-analysis/5Yt80fWRB8JG73XlPjrrKP,0.694,238747.0,0.394,5Yt80fWRB8JG73XlPjrrKP,0.000677,0.0,0.247,-15.881,1.0,0.0428,104.126,4.0,https://api.spotify.com/v1/tracks/5Yt80fWRB8JG73XlPjrrKP,audio_features,spotify:track:5Yt80fWRB8JG73XlPjrrKP,0.719
,0.0781,https://api.spotify.com/v1/audio-analysis/4gMgiXfqyzZLMhsksGmbQV,0.694,238747.0,0.394,4gMgiXfqyzZLMhsksGmbQV,0.000677,0.0,0.247,-15.881,1.0,0.0428,104.126,4.0,https://api.spotify.com/v1/tracks/4gMgiXfqyzZLMhsksGmbQV,audio_features,spotify:track:4gMgiXfqyzZLMhsksGmbQV,0.719
,0.0781,https://api.spotify.com/v1/audio-analysis/3fuXKiEzDCs1IBnLHQ5CL0,0.694,238747.0,0.394,3fuXKiEzDCs1IBnLHQ5CL0,0.000677,0.0,0.247,-15.881,1.0,0.0428,104.126,4.0,https://api.spotify.com/v1/tracks/3fuXKiEzDCs1IBnLHQ5CL0,audio_features,spotify:track:3fuXKiEzDCs1IBnLHQ5CL0,0.719
,0.0554,https://api.spotify.com/v1/audio-analysis/5A7eooPKJHtr0UJmatjH4a,0.653,74411.0,0.472,5A7eooPKJHtr0UJmatjH4a,6.45e-05,2.0,0.397,-14.797,1.0,0.0353,102.558,4.0,https://api.spotify.com/v1/tracks/5A7eooPKJHtr0UJmatjH4a,audio_features,spotify:track:5A7eooPKJHtr0UJmatjH4a,0.448
,0.091,https://api.spotify.com/v1/audio-analysis/1DrF8ELKgHN4WeEFeGmwoP,0.763,258653.0,0.675,1DrF8ELKgHN4WeEFeGmwoP,0.0318,1.0,0.105,-7.562,1.0,0.0328,127.999,4.0,https://api.spotify.com/v1/tracks/1DrF8ELKgHN4WeEFeGmwoP,audio_features,spotify:track:1DrF8ELKgHN4WeEFeGmwoP,0.48
,0.238,https://api.spotify.com/v1/audio-analysis/7hefVXaGsFPesbK6fKwS6F,0.516,125360.0,0.638,7hefVXaGsFPesbK6fKwS6F,0.0,9.0,0.333,-7.453,1.0,0.0314,88.657,4.0,https://api.spotify.com/v1/tracks/7hefVXaGsFPesbK6fKwS6F,audio_features,spotify:track:7hefVXaGsFPesbK6fKwS6F,0.822
,0.821,https://api.spotify.com/v1/audio-analysis/3pXAa69soxZ98bQ1gr18HO,0.694,160991.0,0.407,3pXAa69soxZ98bQ1gr18HO,0.021,1.0,0.106,-10.325,0.0,0.0276,147.684,4.0,https://api.spotify.com/v1/tracks/3pXAa69soxZ98bQ1gr18HO,audio_features,spotify:track:3pXAa69soxZ98bQ1gr18HO,0.719
,0.112,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J,0.933,214653.0,0.528,57JVGBtBLCfHw2muk5416J,0.329,5.0,0.163,-6.472,0.0,0.162,109.975,4.0,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,audio_features,spotify:track:57JVGBtBLCfHw2muk5416J,0.756
,0.292,https://api.spotify.com/v1/audio-analysis/60d37Gxx8O05CH7E2JyN9z,0.331,246360.0,0.486,60d37Gxx8O05CH7E2JyN9z,0.0,0.0,0.384,-7.452,1.0,0.04,184.954,4.0,https://api.spotify.com/v1/tracks/60d37Gxx8O05CH7E2JyN9z,audio_features,spotify:track:60d37Gxx8O05CH7E2JyN9z,0.336
,0.194,https://api.spotify.com/v1/audio-analysis/2cDvWgK22tolskQ4uiVxWb,0.414,333307.0,0.178,2cDvWgK22tolskQ4uiVxWb,0.00412,11.0,0.125,-10.557,0.0,0.0321,87.728,3.0,https://api.spotify.com/v1/tracks/2cDvWgK22tolskQ4uiVxWb,audio_features,spotify:track:2cDvWgK22tolskQ4uiVxWb,0.036
,0.052,https://api.spotify.com/v1/audio-analysis/63AIL0vOrm1i0DiBotDeb3,0.776,216960.0,0.773,63AIL0vOrm1i0DiBotDeb3,0.0,4.0,0.11,-6.965,0.0,0.317,91.988,4.0,https://api.spotify.com/v1/tracks/63AIL0vOrm1i0DiBotDeb3,audio_features,spotify:track:63AIL0vOrm1i0DiBotDeb3,0.463
,0.685,https://api.spotify.com/v1/audio-analysis/040YNRWisvvHqy1hUW2Kxe,0.448,310280.0,0.952,040YNRWisvvHqy1hUW2Kxe,0.00227,7.0,0.0688,-7.033,1.0,0.0441,79.332,4.0,https://api.spotify.com/v1/tracks/040YNRWisvvHqy1hUW2Kxe,audio_features,spotify:track:040YNRWisvvHqy1hUW2Kxe,0.818
,0.0851,https://api.spotify.com/v1/audio-analysis/0R5LNRyQyAdgIrBSVXN4He,0.661,258307.0,0.885,0R5LNRyQyAdgIrBSVXN4He,2.53e-06,7.0,0.388,-6.738,1.0,0.113,91.967,4.0,https://api.spotify.com/v1/tracks/0R5LNRyQyAdgIrBSVXN4He,audio_features,spotify:track:0R5LNRyQyAdgIrBSVXN4He,0.794
,0.197,https://api.spotify.com/v1/audio-analysis/6FBPOJLxUZEair6x4kLDhf,0.277,206429.0,0.672,6FBPOJLxUZEair6x4kLDhf,0.935,0.0,0.423,-12.582,1.0,0.0901,150.588,4.0,https://api.spotify.com/v1/tracks/6FBPOJLxUZEair6x4kLDhf,audio_features,spotify:track:6FBPOJLxUZEair6x4kLDhf,0.505
